state_name,block_code,stage2_works_api,stage2_works_db,delta_fetch_stage2,works_sent_mq,works_processed_function_app,delta_processed_stage2,flagged_works_ai_rule,flagged_works_percen_ai_rule,stage2_works_sent_nic,last_updated_datetime
Andhar Pradesh,0209011,13,13.0,0.0,0.0,25.0,-25.0,4.0,16.0,25.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210060,94,94.0,0.0,0.0,188.0,-188.0,28.0,14.89,188.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209026,58,58.0,0.0,0.0,112.0,-112.0,35.0,31.25,112.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213039,28,28.0,0.0,0.0,56.0,-56.0,6.0,10.71,56.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212010,4,4.0,0.0,0.0,7.0,-7.0,1.0,14.29,7.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204027,18,18.0,0.0,0.0,35.0,-35.0,9.0,25.71,35.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205007,31,31.0,0.0,0.0,62.0,-62.0,16.0,25.81,62.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0202031,9,9.0,0.0,0.0,18.0,-18.0,7.0,38.89,18.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209046,10,10.0,0.0,0.0,20.0,-20.0,4.0,20.0,20.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204012,52,52.0,0.0,0.0,104.0,-104.0,27.0,25.96,104.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209004,10,10.0,0.0,0.0,18.0,-18.0,2.0,11.11,18.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212033,109,109.0,0.0,0.0,217.0,-217.0,76.0,35.02,217.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206032,61,61.0,0.0,0.0,117.0,-117.0,50.0,42.74,117.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0203038,40,40.0,0.0,0.0,80.0,-80.0,20.0,25.0,80.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205012,111,111.0,0.0,0.0,217.0,-217.0,45.0,20.74,217.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210028,18,18.0,0.0,0.0,36.0,-36.0,6.0,16.67,36.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210009,10,10.0,0.0,0.0,20.0,-20.0,8.0,40.0,20.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212001,29,29.0,0.0,0.0,58.0,-58.0,4.0,6.9,58.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201034,38,38.0,0.0,0.0,75.0,-75.0,8.0,10.67,75.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211037,7,7.0,0.0,0.0,14.0,-14.0,8.0,57.14,14.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210012,10,10.0,0.0,0.0,18.0,-18.0,4.0,22.22,18.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212043,3,3.0,0.0,0.0,6.0,-6.0,0.0,0.0,6.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208032,31,31.0,0.0,0.0,62.0,-62.0,6.0,9.68,62.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210019,3,3.0,0.0,0.0,6.0,-6.0,2.0,33.33,6.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201029,18,18.0,0.0,0.0,36.0,-36.0,8.0,22.22,36.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207039,21,21.0,0.0,0.0,40.0,-40.0,0.0,0.0,40.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205020,10,10.0,0.0,0.0,20.0,-20.0,0.0,0.0,20.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211014,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209006,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207008,4,4.0,0.0,0.0,8.0,-8.0,0.0,0.0,8.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204007,38,38.0,0.0,0.0,74.0,-74.0,11.0,14.86,74.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206041,10,10.0,0.0,0.0,19.0,-19.0,9.0,47.37,19.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211005,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213046,95,95.0,0.0,0.0,189.0,-189.0,25.0,13.23,189.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208041,15,15.0,0.0,0.0,30.0,-30.0,7.0,23.33,30.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213005,24,24.0,0.0,0.0,41.0,-41.0,12.0,29.27,41.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204056,35,35.0,0.0,0.0,67.0,-67.0,12.0,17.91,67.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206004,3,3.0,0.0,0.0,5.0,-5.0,0.0,0.0,5.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206006,8,8.0,0.0,0.0,16.0,-16.0,2.0,12.5,16.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207051,2,2.0,0.0,0.0,4.0,-4.0,0.0,0.0,4.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212003,18,18.0,0.0,0.0,36.0,-36.0,8.0,22.22,36.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212027,38,38.0,0.0,0.0,76.0,-76.0,21.0,27.63,76.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210003,20,20.0,0.0,0.0,39.0,-39.0,17.0,43.59,39.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205026,27,27.0,0.0,0.0,53.0,-53.0,4.0,7.55,53.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204050,31,31.0,0.0,0.0,61.0,-61.0,4.0,6.56,61.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209016,18,18.0,0.0,0.0,36.0,-36.0,10.0,27.78,36.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211024,11,11.0,0.0,0.0,22.0,-22.0,2.0,9.09,22.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0205033,34,34.0,0.0,0.0,65.0,-65.0,13.0,20.0,65.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201004,25,25.0,0.0,0.0,50.0,-50.0,2.0,4.0,50.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0208053,4,4.0,0.0,0.0,8.0,-8.0,2.0,25.0,8.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209020,34,34.0,0.0,0.0,66.0,-66.0,13.0,19.7,66.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207022,11,11.0,0.0,0.0,21.0,-21.0,5.0,23.81,21.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0211051,18,18.0,0.0,0.0,33.0,-33.0,10.0,30.3,33.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210063,143,143.0,0.0,0.0,284.0,-284.0,110.0,38.73,284.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204023,42,42.0,0.0,0.0,84.0,-84.0,10.0,11.9,84.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0203010,150,150.0,0.0,0.0,294.0,-294.0,51.0,17.35,294.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204003,40,40.0,0.0,0.0,78.0,-78.0,23.0,29.49,78.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212017,4,4.0,0.0,0.0,8.0,-8.0,0.0,0.0,8.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209029,14,14.0,0.0,0.0,27.0,-27.0,4.0,14.81,27.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213050,34,34.0,0.0,0.0,68.0,-68.0,13.0,19.12,68.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209009,36,36.0,0.0,0.0,72.0,-72.0,24.0,33.33,72.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0201032,38,38.0,0.0,0.0,75.0,-75.0,3.0,4.0,75.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0204035,2,2.0,0.0,0.0,3.0,-3.0,0.0,0.0,3.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0207010,7,7.0,0.0,0.0,14.0,-14.0,0.0,0.0,14.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213011,11,11.0,0.0,0.0,22.0,-22.0,0.0,0.0,22.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0212059,69,69.0,0.0,0.0,137.0,-137.0,56.0,40.88,137.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209030,55,55.0,0.0,0.0,109.0,-109.0,31.0,28.44,109.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210031,160,160.0,0.0,0.0,317.0,-317.0,35.0,11.04,317.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0206020,42,42.0,0.0,0.0,80.0,-80.0,26.0,32.5,80.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213028,16,16.0,0.0,0.0,31.0,-31.0,2.0,6.45,31.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209036,20,20.0,0.0,0.0,40.0,-40.0,8.0,20.0,40.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0213032,15,15.0,0.0,0.0,30.0,-30.0,6.0,20.0,30.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210024,38,38.0,0.0,0.0,68.0,-68.0,8.0,11.76,68.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0209014,9,9.0,0.0,0.0,18.0,-18.0,6.0,33.33,18.0,2024-06-18 04:48:28.868147+00:00
Andhar Pradesh,0210001,4,4.0,0.0,0.0,8.0,-8.0,2.0,25.0,8.0,2024-06-18 04:48:28.868147+00:00
